,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
199637,37ZdYk0gwLkLll6X7QNu2O,A Mi Manera,51,280240,0,['María Martha Serra Lima'],['03vv0WEv8o8eeVgeXBVHdP'],2011-11-22,0.374,0.45799999999999996,5,-6.386,1,0.0313,0.6759999999999999,1.11e-06,0.203,0.228,76.595,4
90778,3MLskcreVKTw6SMsQYG3Es,Nostalgia,8,273715,0,['Matthias Vogt'],['7d1QENqGWiOKVegaYEoPfY'],2017-12-05,0.7240000000000001,0.809,5,-10.027999999999999,0,0.0412,0.0014,0.9059999999999999,0.17,0.272,121.01899999999999,4
576579,0NaXL8KT4ANVAs4t51ki6C,Fänrik Stål,9,274533,0,"['Gösta Ekman', 'Hasse Alfredson']","['4BE1C8uSvCP5LnU7H5GvFh', '7bQVHmJKaxiXYkZ2miMrwb']",1964-01-01,0.556,0.433,8,-15.936,1,0.9329999999999999,0.9329999999999999,0.0,0.706,0.402,86.529,4
174501,6q3zC9dDD4lUNk8nfUztXy,Apologize - Remix,55,184400,0,"['Timbaland', 'OneRepublic']","['5Y5TRrQiqgUO4S36tzjIRZ', '5Pwc4xIPtQLFEnJriah9YJ']",2007-01-01,0.657,0.604,8,-6.006,1,0.0296,0.0361,0.0,0.102,0.0779,118.042,4
87869,0QN3VQphTB7OEIXzgkBTvv,Ping Pong (Mix Cut) - Original Mix,6,96747,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],2014-12-19,0.493,0.995,7,-5.401,1,0.254,0.000194,0.313,0.272,0.363,138.266,4
171917,3meAovznCdKb4ptFubpYlU,Kesäilta,14,275680,0,['Kirka'],['1RJAalQs0oU7mC5krUYvrO'],1998-10-08,0.6970000000000001,0.645,0,-10.285,1,0.031,0.196,0.0,0.32299999999999995,0.961,126.294,4
572934,3niV1S7Y8lnZbSAfIR3JOd,Suwapang,18,286560,0,['Death By Stereo'],['3znsfsx3eK1inCJNeG84ha'],1995,0.444,0.7090000000000001,9,-16.259,1,0.0459,0.0131,0.245,0.47600000000000003,0.532,108.821,4
105481,3c98vJqVg7Epkq8aBNTsNM,Mariama Kaba,36,338933,0,['Boubacar Traoré'],['63Bilw49Uv4s2wnovytDVU'],1990-01-01,0.406,0.136,10,-16.004,0,0.0411,0.722,0.036000000000000004,0.121,0.353,123.19200000000001,4
189376,74JXC0MQFQQxRcF4SypmTb,I Want To Be Ready,8,107280,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1959-10-01,0.43,0.379,8,-12.388,1,0.179,0.778,0.0,0.114,0.768,168.76,4
304814,3ElnyzFNPuX5rySiFiuWVk,All Or Nothing (Mix Cut) - Allen Watts Remix,5,63520,0,"['Ben Gold', 'Christina Novelli', 'Allen Watts']","['4DXcK8M3bJkCFfhHIkudyL', '1dbzT291PCwwYJK0l3Tr1n', '04FzGJxkYQ7zIRoCLQzLqR']",2016-12-16,0.363,0.997,6,-7.785,1,0.0552,7.16e-06,0.63,0.32899999999999996,0.754,135.974,4
60649,1fcyfC1KLSWVCIvALR5AxS,Indians,55,341333,0,['Anthrax'],['3JysSUOyfVs1UQ0UaESheP'],1987-03,0.379,0.941,11,-10.443,0,0.038,0.000869,0.000637,0.0393,0.527,105.155,4
449778,7h5JvVMBN7oJczCFdQWmGl,Pelan Pelan Saja,32,239517,0,['Kotak'],['6oMp2cGzP3Bw86ssV7hjyu'],2010-05-13,0.624,0.35100000000000003,0,-7.6339999999999995,1,0.0325,0.452,6.44e-06,0.0614,0.27899999999999997,75.958,4
119031,5ZKPylaZ9jgoDKoYZqJ3RG,Coconut Telegraph,37,179667,0,['Jimmy Buffett'],['28AyklUmMECPwdfo8NEsV0'],1981,0.591,0.591,4,-12.966,1,0.0605,0.21,0.0,0.156,0.9359999999999999,157.047,4
192329,012UJEjchgzrDEhv0y6ekC,Velha Roupa Colorida,29,289680,0,['Belchior'],['0C8HhyOa7zfzIl3gmPjY52'],1976,0.363,0.518,7,-8.167,1,0.0325,0.507,0.0,0.24,0.185,137.109,3
120337,2hf36VB8bvbrFnUjv80FcX,Kapitel 03 - Ein verhexter Urlaub (Folge 005),37,63078,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],1980,0.73,0.34700000000000003,9,-15.819,0,0.662,0.74,0.0,0.62,0.909,99.329,3
350161,1xFxQIXdRnjFi07pTX5hrX,Primavera,46,442400,0,"['Ludovico Einaudi', 'Robert Ziegler', 'Royal Philharmonic Orchestra']","['2uFUBdaVGtyMqckSeCl0Qj', '6c3mMiMnHQtu4mGWN87CFx', '0MvSBMGRQJY3mRwIbJsqF1']",2006-10-23,0.231,0.20600000000000002,0,-13.593,0,0.0332,0.965,0.856,0.17,0.136,141.628,3
584431,4j6xtutAW62JXJemFchwyG,Black Car,47,217867,0,['Miriam Bryant'],['2zd9YxlsQvA5mkZ1NarYVQ'],2017-06-16,0.649,0.521,7,-8.437000000000001,1,0.0308,0.00855,0.0,0.10099999999999999,0.31,111.921,4
80706,0VYhROt5T4GkTSw9W3pyww,"Zivio! Marsch, Op. 456",5,214360,0,"['Johann Strauss II', 'Zubin Mehta', 'Wiener Philharmoniker']","['5goS0v24Fc1ydjCKQRwtjM', '3FEd0qHPFOgcpfw7bCXB4x', '003f4bk13c6Q3gAUXv7dGJ']",2007,0.491,0.365,0,-13.889000000000001,1,0.0994,0.9229999999999999,0.888,0.894,0.557,110.70200000000001,4
49544,3SPcBPzvbmWLl8NU5efx4W,Telephone Line,63,280360,0,['Electric Light Orchestra'],['7jefIIksOi1EazgRTfW2Pk'],1976-09-01,0.467,0.36700000000000005,9,-8.164,1,0.0298,0.7709999999999999,2.27e-05,0.0847,0.205,70.85600000000001,4
42502,0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,72,182293,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1969-09-26,0.396,0.33799999999999997,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.52200000000002,4
245532,0GJOEauubqK9P1AYA8SnbU,Devynios baltos upės,21,297493,0,['Aistė Smilgevičiūtė ir SKYLĖ'],['3MKJMYrpJlncmp5u5yuf7q'],2015-10-22,0.34700000000000003,0.425,0,-7.968,0,0.0321,0.515,1.37e-06,0.113,0.162,174.06099999999998,4
140643,67r0xYKtkayvL4GCuRsYrj,Esta Es Mi Orquesta,6,753907,0,"['Tito Rodriguez', 'Victor Paz']","['10n4KkyM4UDt4pf9H4aDlS', '3E0EHvQFoHGt5Rs35b44eJ']",1968-12-31,0.527,0.5529999999999999,0,-8.917,1,0.125,0.7490000000000001,0.000647,0.0841,0.491,134.015,4
27672,3RjGJpiTnf0BnWmKmqTCFf,Suite No. 1: Petro,23,208733,0,['Frantz Casseus'],['1p8QdHInN0ktUcWV8pOrzq'],1954-01-01,0.376,0.0511,2,-28.123,0,0.0416,0.991,0.9259999999999999,0.111,0.303,79.544,4
357177,6mIjjfHrCHFp8JXzIQJXgX,Hurricane,33,243987,0,['Bridgit Mendler'],['4VhL8KLjVso4vLfOLVViTb'],2012-01-01,0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0797,0.446,95.01,4
310016,5mVKx3Sv5GoTSVvxkGswMr,Fandens fiol,19,250933,0,['Lars Lilholt Band'],['1LMt3kmbcvohxSqbRiSeFk'],1998,0.41200000000000003,0.879,7,-6.234,1,0.0719,0.0589,0.0,0.19399999999999998,0.634,146.69899999999998,4
51340,28tBgzjteGWhCdaqLHnBCp,Night On Disco Mountain,38,312307,0,['David Shire'],['5M0BsKplclHv3l6QjOpotN'],1977-11-15,0.604,0.725,2,-11.874,0,0.0391,0.0585,0.905,0.318,0.616,106.867,4
263524,3xmjVLt3b0mTuNTtBHN67K,Figurka,26,139627,0,['Iné Kafe'],['27mD3Omv4wLk7SlQ4m0CJZ'],2011-01-01,0.568,0.9740000000000001,9,-2.852,1,0.106,0.006529999999999999,0.0,0.0842,0.564,104.95299999999999,4
217132,2Azh03oEps3kp8MN1Wa6iR,Desde Que Te Marcharte,29,144680,0,['Julio Jaramillo'],['6HqPNOo6OV9rPbEY7MP9T8'],2003,0.7440000000000001,0.507,2,-5.836,1,0.0624,0.598,0.0,0.281,0.722,79.73899999999999,4
163627,4w0DpGzJ3SFwZuOxOaGh8v,A New Carpet,28,118773,0,['Carmine Coppola'],['2luuj7ez3raqS0iCrH4K7O'],1974-01-01,0.22,0.28800000000000003,5,-10.156,0,0.0336,0.767,0.386,0.0883,0.423,142.94299999999998,4
132239,7i2xVGqiF5FBPvLg6PLHX3,There She Go (feat. Lil Uzi Vert),75,215020,0,"['Justin Bieber', 'Lil Uzi Vert']","['1uNFoZAHBGtllmzznpCI3s', '4O15NlyKLIASxsJ0PrXPfz']",2021-03-26,0.725,0.716,9,-5.4479999999999995,1,0.0349,0.00945,0.0,0.11900000000000001,0.904,150.07399999999998,4
218544,2HZwbajHehF1CraHXjcZMx,Fight The Sunrise,3,277500,0,['Crossfit Entrenamiento Fisico'],['5wqYg4efLFR3ZjdDrzQhMa'],2016-11-07,0.7190000000000001,0.924,2,-2.498,1,0.0732,0.0011099999999999999,0.489,0.16899999999999998,0.665,127.98299999999999,4
348406,0dA6aaGpL9um1r6ywFvYe4,"Mas, Mas, Mas",28,186213,0,"['Miguel Ángel Jenner', 'Tony Cruz', 'Javier Pont¢n', 'Chorus - Pocahontas']","['6iuyJO325aHdAiW83oVnpy', '2rhLTjWkYTNUncW3nIZ0n9', '6UjHX14p3T4ToJv2FfPUmT', '5DH8cLYXVTknLlSRzzkRc4']",1995-01-01,0.473,0.35,0,-14.765999999999998,1,0.078,0.872,8.78e-06,0.541,0.679,107.05,4
91002,1Zx0gtbyIG6LYqjbS3pOp0,Paper Doll - 2018 Remaster,33,238947,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],2018-11-16,0.711,0.8590000000000001,9,-8.375,1,0.039,0.19399999999999998,1.25e-05,0.0561,0.8440000000000001,101.198,4
189674,4QwY8ZfQNZV3t99TMgZCDJ,It's A Blue World,16,166760,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1962-01-21,0.395,0.314,11,-9.796,1,0.0292,0.899,0.0,0.17600000000000002,0.391,106.538,4
340003,1871mvfuOL8NJHEEHcxbsc,Gje Meg Handa Di,11,201853,0,['Sondre Bratland'],['6i7JFNruamgC8rflnRYHGG'],1988-09-15,0.254,0.115,7,-19.692,1,0.0406,0.919,0.0573,0.0962,0.14300000000000002,113.32799999999999,4
267106,7CpzfdxV4rS50hWeQFkVMt,El Cerillazo,26,190267,0,['Los Tremendos Gavilanes'],['61Wbko5X4nwMtHOWOcvWiw'],1970-01-01,0.847,0.551,9,-5.5489999999999995,1,0.0426,0.6990000000000001,0.0,0.10300000000000001,0.9079999999999999,114.066,4
280973,0aE6sWuOKLB6p7kMvHNT9G,Quero Amar,2,173613,0,['Ed Lincoln'],['0wYxlxMUxoFfy6MxiDwTpU'],1962,0.308,0.541,0,-10.932,1,0.0319,0.7659999999999999,0.00047999999999999996,0.18100000000000002,0.648,85.896,4
352528,3MK6pVyk4dexZGlR7NokJr,Coquito la Pieza,48,188351,1,['Cruz Cafuné'],['0jeYkqwckGJoHQhhXwgzk3'],2018-03-16,0.757,0.789,7,-6.207000000000001,0,0.132,0.0734,0.0,0.23600000000000002,0.513,90.00399999999999,4
506679,3pJqI1lA2qbNApmO05eIqs,Ha Itt Lennél Velem,10,202533,1,['Republic'],['6xvRGt9hCJL4yVxXcrDW49'],1994,0.652,0.897,2,-6.542999999999999,1,0.0352,0.152,9.14e-05,0.0397,0.835,141.993,4
219575,6DZz7cuwEnzrhwS67wHFhH,"Bal, petit bal",5,140760,0,['Yves Montand'],['5ru2x3pjrNn67D22BRwlFP'],1955,0.589,0.235,9,-13.725999999999999,1,0.36,0.991,0.0196,0.0914,0.631,171.653,4
171231,0rE22qdZq6BGxjHBBIWIrF,Heppa,18,197133,0,['Ultra Bra'],['627dKDcsgfO25s2ScC4sgQ'],1997-01-01,0.708,0.843,1,-6.943,0,0.0802,0.0598,0.0,0.0944,0.8240000000000001,95.43799999999999,4
235649,0BRHSE0lhDVFXi313RZgaf,Siete Rosas,33,226400,0,['Grupo Mojado'],['28NFZuZbEm7yzMpv1q1Rb7'],1996-01-01,0.604,0.446,11,-14.944,1,0.0275,0.0962,0.0,0.187,0.629,75.0,4
66044,7jbEmYSciVOLX605a2P14Q,情人,49,317000,0,['Beyond'],['4F5TrtYYxsVM1PhbtISE5m'],1992-07-31,0.5429999999999999,0.445,0,-8.137,1,0.0277,0.375,1.3000000000000001e-05,0.0586,0.152,143.998,4
171185,5xmqllVKTGaXJkRPqPADiH,Bum bum bum - Sweet Hunaja Mix,21,263560,0,['Jari Sillanpää'],['6pNVccgyfPKwhKeyPlCPmv'],1997,0.552,0.596,6,-7.742999999999999,0,0.0257,0.11900000000000001,0.0,0.065,0.541,98.016,4
145640,6ia6QZXEq1TiPhhR8MAiGm,Es ist an der Zeit,34,378813,0,['Hannes Wader'],['1ePGBuJM1znQUYt4qpgUdW'],1980-01-01,0.40700000000000003,0.354,5,-10.243,1,0.0338,0.46799999999999997,1.32e-06,0.287,0.439,124.58200000000001,3
518153,7nAb2qansmM93itIRNwICv,Kaathiruntha Kangale,18,239733,0,"['P. Susheela', 'P. B. Sreenivas']","['0aFGod7DM6b3O5l1AmvFwK', '5hgtt9tLxsxvRMWrnxNWVW']",1966-12-31,0.371,0.40299999999999997,7,-11.588,1,0.0387,0.8909999999999999,0.00106,0.511,0.9279999999999999,153.517,4
301978,3qdDjz9kOvquEFbvXBYOMQ,Tomorrow Comes Today,53,193600,0,['Gorillaz'],['3AA28KZvwAUcZuOKwyblJQ'],2001,0.7509999999999999,0.596,6,-4.593999999999999,1,0.0302,0.0071,0.57,0.10300000000000001,0.561,93.213,4
399657,2aPnpV1hT7l3eP10uSGK6c,Mademoiselle,56,189344,1,['Sfera Ebbasta'],['23TFHmajVfBtlRx5MXqgoz'],2019-03-12,0.794,0.7020000000000001,6,-5.656000000000001,0,0.0346,0.0671,0.0,0.155,0.535,121.93799999999999,4
186605,3GEQKzK6WCsLKaLYeVCH88,Sharing The Night Together,49,172013,0,['Dr. Hook'],['2Mhi3jfuRSdbVZPdjqsnnN'],2009-01-01,0.6409999999999999,0.5660000000000001,4,-12.715,1,0.0512,0.628,0.0,0.061,0.8,77.337,4
569880,3A1sgZgI3KuyhkcZXOSoDQ,CloudBreaker - Basto Remix,0,129487,0,"['Basto', 'Yves V']","['2BJTwV4IpFe2gWL46KKlji', '47BEc2RoW53owMyxacXWdV']",2019-07-19,0.522,0.951,7,-7.292999999999999,0,0.0494,0.0367,0.968,0.195,0.58,125.96600000000001,4
425495,4WQyqFiRA9Ey2qlb7sRmgR,Caminos De Michoacán,41,210000,1,['Mariachi Nuevo Tecalitlan'],['3KtTHCjZygtJHbR1yI2ugS'],2002-10-16,0.5760000000000001,0.527,7,-3.435,1,0.0336,0.589,0.00302,0.544,0.871,126.5,4
348504,1ArdjIx6iB8auQ0fk8kuF0,Off to War,36,355227,0,"['James Horner', 'Vic Frasier']","['3PhL2Vdao2v8SS8AptuhAr', '4yDDgkE98qUsBfWkMSstfi']",1995-01-10,0.154,0.0534,2,-24.209,1,0.0384,0.8290000000000001,0.5870000000000001,0.105,0.0338,106.318,3
251347,4FSLpPy9eFErDj7HOzeoZI,Indiferencia - Remastered,9,161413,0,['Jaime Roos'],['0JyDgMUQZ2FR1VN8XGzoFJ'],1994-01-01,0.809,0.39,2,-10.046,1,0.0478,0.821,0.13,0.0993,0.6990000000000001,95.54700000000001,4
30420,6ttVYsAi2ndk3YngDxr904,What Will We Do with the Baby O,14,106560,0,['The Kossoy Sisters'],['1pJCiTd2Is4hUveBFVFmAe'],1956-08-19,0.762,0.40700000000000003,8,-7.682,1,0.0744,0.9690000000000001,0.0,0.264,0.49700000000000005,98.839,4
357244,6lqxlJWNaykLli5cIXMf7l,Save a Little Love for Me,47,212533,0,['Club des Belugas'],['3ea1ZpptTqS5pwYYpQQVCo'],2012-03-09,0.895,0.601,7,-8.982999999999999,0,0.0582,0.276,0.0132,0.327,0.767,97.993,4
240309,32I3HYvTbzDgGJlGCJ7WTM,Nubian Lady - 1972,27,398533,0,['Yusef Lateef'],['33XkS6h90eeK7e6OJHw0mq'],1972,0.444,0.474,11,-15.272,0,0.0444,0.778,0.857,0.0748,0.7759999999999999,144.90200000000002,4
467656,5oSSFX46m6u3UFLoouLlTw,Your Ex-Lover Is Dead,50,256053,0,['Stars'],['2EO56JK4txid1Pss9GVbOL'],2004-10-12,0.395,0.5,0,-6.794,1,0.031,0.00268,0.0284,0.207,0.33299999999999996,153.306,3
180197,0ktJ3W8ogEMdVtZTg1MPWc,Hoki Mai,4,123809,0,['The Howard Morrison Quartet'],['3oZB69grt9IFZy7paahSi9'],1962-05-01,0.645,0.368,2,-8.706,1,0.0376,0.772,0.00951,0.43799999999999994,0.501,83.045,4
384287,3wMCAQrFQ80446ouwcWv3R,Песня чёрного анархиста,9,241507,0,['Mongol Shuudan'],['21WxeFt6mxgD9P8lM9RXN3'],1989-12-31,0.625,0.67,4,-9.971,0,0.20199999999999999,0.439,6.45e-05,0.065,0.898,183.05200000000002,4
96752,0RCl5heVm78hSWeyeOpAno,Freedom Sound,14,503000,0,['The Jazz Crusaders'],['6BufIg68WvvzrEqoDI19Kl'],1961-01-01,0.541,0.396,5,-12.808,0,0.0344,0.665,0.39,0.22,0.685,135.779,4
155097,4ptZ90aYgCWpd4335pY9QE,Amado Mío,38,338560,0,"['Jose ""Papo"" Rivera']",['3lp74D745VvTN1w5ZH8IbY'],2005-09-19,0.732,0.789,8,-7.751,1,0.0428,0.405,2.2e-05,0.636,0.7959999999999999,86.991,4
79933,3RCj5fG55qjtmnEML1gpnA,Over And Over,62,347880,0,['Hot Chip'],['37uLId6Z5ZXCx19vuruvv5'],2006-05-22,0.774,0.794,5,-4.446000000000001,0,0.0358,0.00824,0.00317,0.08,0.7240000000000001,120.00200000000001,4
569009,5yslfUFKkv8Mrb3v8L0b7k,Katarakta (feat. Mela Koteluk),38,239129,0,"['Daniel Bloom', 'Mela Koteluk']","['4TDLFnTINY3fKOX6Bozfzd', '5GTjrNnnlOPxOgi3JAW2Eq']",2015-10-16,0.561,0.8690000000000001,4,-7.582999999999999,0,0.0358,0.0147,0.0117,0.16899999999999998,0.0923,100.00200000000001,4
85142,6rifmqTgTY2S5NAtClfF4x,Hang Up the Payphone,21,233800,0,['AkaPella'],['4kj0CueR4VfUfOSgkUV94r'],2013-04-06,0.855,0.63,6,-7.112,0,0.10400000000000001,0.0287,0.0,0.133,0.469,116.99700000000001,4
407612,3631g5drLUFlOVNI0sU1Qw,Till Eulenspiegels lustige Streiche Op. 28 - 2006 Remastered Version,7,885893,0,"['Richard Strauss', 'Rudolf Kempe', 'Staatskapelle Dresden']","['6pAwHPeExeUbMd5w7Iny6D', '0zTyIQF8geFUI5op5Ocimg', '3Vfvyx6OouTxYU3emXonW7']",1973,0.275,0.147,5,-19.551,1,0.0511,0.958,0.574,0.20800000000000002,0.0717,110.104,3
312148,5LM4wJx6OSykDrwB2KAkXH,Nothing in Common,33,219093,0,['Christopher'],['3zDRCqOhJXJfS2YWOEwGMC'],2012-03-19,0.792,0.715,0,-6.185,1,0.0504,0.0754,0.0,0.113,0.584,99.971,4
522887,28J7E20bu718ZmxutaSKuk,Sunder Kand Vol 2,20,1403067,0,"['Mukesh', 'Vani Jairam', 'Krishna Kalle', 'Pushpa Pagdhare', 'Pradeep Chatterjee', 'Surinder Kaur', 'Ambar Kumar']","['4etv0ut4ws0GbXBtolzf5e', '17Jj3Xia6crs4OatDEpuMR', '3gccD8BaZMN8VS0w1rk8QS', '7vD18BlU5cluTstbwn4905', '6MrEvaCwG8vAs6mFoLDBkw', '5fucIZfxk9a3qSYc5nMkVC', '6CTlWX7kkKcPa7BouYVqzA']",1988-12-01,0.302,0.28300000000000003,7,-14.415999999999999,1,0.0491,0.857,0.0,0.35200000000000004,0.423,64.87899999999999,4
418895,5aZOUQsJF3USzebkq6B8ym,Dragoste la prima vedere,31,262587,0,['Alex'],['2KVlOXOcKbO0Lw3kFSz5fS'],2006-08-06,0.77,0.738,7,-6.6739999999999995,0,0.0277,0.134,0.0,0.0592,0.9670000000000001,93.01,4
264989,4I8Os6X1FmsWJWIc8lGjMP,Beneath The Stars (FSOE 631) - #20,0,277000,0,"['Paul Denton', 'Audrey Gallagher']","['2fKsd61swALXCOUa8q89U2', '0RC0nC8QI7l4NXAOqDsamQ']",2020-01-02,0.48700000000000004,0.8959999999999999,7,-8.728,1,0.0534,0.00599,0.00224,0.894,0.0396,139.977,4
477961,4FoJ23R03iQ6MBBPb4GOcm,Lola,45,254360,0,['Chayanne'],['1JbemQ1fPt2YmSLjAFhPBv'],2007,0.718,0.857,10,-6.744,0,0.0481,0.00249,6.77e-05,0.0796,0.812,93.98899999999999,4
306845,6hW8QrypZ70yZAnEWy7AfS,Den Allersidste Vals,8,221240,0,['Lone Kellermann & Rockbandet'],['7rzd8aNFyPgVVIaACNjyvP'],1979-04-29,0.391,0.496,1,-9.861,1,0.036000000000000004,0.684,0.0116,0.0585,0.0797,150.614,3
552484,0Hl8hjX3SX1fIjF1Tyu3Q5,コーヒーと恋愛,21,163827,0,['Sunny Day Service'],['4cSyPcpldERtF4eL3NB9dn'],1996-02-21,0.58,0.244,7,-19.586,1,0.275,0.861,0.0,0.7959999999999999,0.8859999999999999,130.91899999999998,4
245981,2iUAFQrP3kUIBuBrlP9sbV,Leisk Man Šlykštėtis,32,217895,0,['Lilas ir Innomine'],['7EvvLZS0GP7XuNlWFFXpFR'],2018-03-07,0.787,0.539,4,-7.457000000000001,0,0.213,0.49,0.00046399999999999995,0.0921,0.0764,95.014,4
526264,6QOe7Z5XO9ZhiCEFQ3wFRv,Hamne Tumko Dil Ye De Diya,43,322693,0,"['Anand Raj Anand', 'Alka Yagnik', 'Babul Supriyo']","['5ixQ5hSywFLUaxoaA0uVaH', '3gBKY0y3dFFVRqicLnVZYz', '7guD32ltIhsA1tHdf7IVe0']",2002-07-22,0.48700000000000004,0.737,9,-6.209,0,0.0898,0.361,0.0,0.20600000000000002,0.316,83.20299999999999,4
176841,1jWFeQfyHa98zvMDrsl7Zn,Mutta minulta puuttuisi rakkaus,32,239267,0,['Mokoma'],['2LBteY4vnSD2zKwAgzOijB'],2015-02-06,0.40299999999999997,0.871,0,-4.243,1,0.0353,0.000145,0.0,0.266,0.311,102.044,4
369098,5HpqU4kks8Mhwv9H6pqaje,Melodrama (feat. Sahtiyan),32,186853,0,['Silahsız Kuvvet'],['0EJXWOcuXQ3jyhgYT750Mm'],2002-06-06,0.7120000000000001,0.812,1,-7.4510000000000005,0,0.205,0.171,0.00045999999999999996,0.149,0.647,80.01,4
259635,17byKU0ubDrur4Ph7JPnku,Kľúčikové kráľovstvo,3,187880,0,['Zlatá brána'],['4M3750k9UqeFDyqmEmFx3e'],1985-01-01,0.29100000000000004,0.556,10,-6.232,1,0.0359,0.0132,8.03e-06,0.379,0.114,175.166,3
342413,4mVwP9I1bUNC8fgJiHw83L,The Moon's Blue Too,31,172280,0,['Toini & The Tomcats'],['7HukyqaNaXg0rUTL2daUrC'],2002-11-26,0.556,0.525,7,-8.917,1,0.0288,0.0388,7.499999999999999e-06,0.332,0.701,128.951,4
171118,5TzgtkOJiOmgBHXa43l5mA,My Oh My,38,204507,0,['Aqua'],['6kBjAFKyd0he7LiA5GQ3Gz'],1997-01-01,0.7140000000000001,0.9359999999999999,2,-7.45,0,0.0336,0.13,0.000391,0.0746,0.963,132.991,4
566725,4pFjmgzm6o3u7cUBQNySQd,North - West Passage,21,234720,0,['Ryczące Dwudziestki'],['1N1usnpM8wu9HyYnmjxGmq'],1995-01-01,0.545,0.256,9,-14.065,0,0.0374,0.909,0.0,0.7290000000000001,0.409,126.70200000000001,4
365950,6BsCjcRaGHfkKZzqHQjKAT,Habito Nar,33,228101,0,['Hakim'],['1xCRJ0XrcQKEkjk50ILWbt'],1993,0.792,0.599,11,-14.5,0,0.102,0.35100000000000003,0.0033200000000000005,0.29600000000000004,0.79,142.59,4
62422,3iWYIYKVgcG7sfGqXwy1ZH,...16,41,233760,0,['Heroes Del Silencio'],['3qAPxVwIQRBuz5ImPUxpZT'],1988-10-31,0.588,0.863,2,-2.4130000000000003,1,0.0285,0.24,0.0015300000000000001,0.324,0.7040000000000001,129.678,4
407722,66f0sOTFTybf6ayepSJNta,Out on the Road - 2008 Remaster,19,177693,0,['The Hollies'],['6waa8mKu91GjzD4NlONlNJ'],1974-03-01,0.726,0.858,0,-7.3389999999999995,1,0.0379,0.313,0.000217,0.129,0.887,136.773,4
476161,679B8AlJnaCTGMfWLmYDbm,Hey Porter,10,134000,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1961-01-01,0.8140000000000001,0.54,0,-9.533999999999999,1,0.0386,0.795,0.00057,0.106,0.9009999999999999,120.646,4
534788,3Ew4yZTpGYJBegyqpRWvQE,Zpatky Do Dnu,22,257708,0,['PSH'],['7dC9YWGDFx7AzFyZkLhSo7'],2001-03-04,0.826,0.37200000000000005,6,-9.918,0,0.306,0.514,0.0,0.141,0.66,92.024,4
55692,2UCgWpa2r4ytWueNItYbWE,Let It Whip,53,281280,0,['Dazz Band'],['4n7L1vYXp4Dt0HfxaLBj9l'],1982-01-01,0.82,0.838,9,-6.86,0,0.040999999999999995,0.109,0.00228,0.0452,0.9470000000000001,132.125,4
288533,45IqQgThyTPxXwtrNbTWDh,Sou Stelno Heretismata,6,182933,0,['Haris Alexiou'],['4cgCxnsmy9kDcl3oA2BYRY'],1976-11-26,0.5529999999999999,0.434,7,-8.035,0,0.0287,0.762,0.0,0.0671,0.7859999999999999,131.92700000000002,4
397002,1vcMNW6oHFjG9vBV8UosHo,Parla Chiaro,36,150000,0,['Noyz Narcos'],['49UAapOfpOg1ZOU4xf2NgY'],2007-01-01,0.637,0.7609999999999999,0,-8.012,1,0.489,0.18,0.0,0.172,0.6759999999999999,80.705,4
245506,3WPGPL662IFBb1JaKiO9yh,One More Drink,44,242000,0,['GJan'],['6fuceMe1tElXcrzMaSjdcy'],2015-07-25,0.552,0.537,6,-5.742000000000001,0,0.0405,0.0107,8.65e-06,0.261,0.183,134.964,4
97299,6BdAlgUGt2gxkHDAVcVx4u,Andru Vanthathum,18,255560,0,"['T. M. Soundararajan', 'P. Susheela']","['4y01WeCT5mNIAYRPjJ4sgj', '0aFGod7DM6b3O5l1AmvFwK']",1963-12-31,0.5760000000000001,0.429,5,-11.050999999999998,1,0.0472,0.8290000000000001,0.000121,0.213,0.628,133.172,4
499818,3lRKvMNuon8CvsCgCWIwMf,Kapitel 04: Rapunzel - Neu Verföhnt,43,93920,0,['Disney - Rapunzel'],['1vtHZx7QtKIR0zOjncw73B'],2010-01-01,0.72,0.408,9,-14.811,1,0.9279999999999999,0.424,0.0,0.526,0.586,83.686,4
273201,2wptRMzu9TCFcyRkfI0qIF,好朋友,25,195400,0,['Edmond Leung'],['1THfyLd3iyJYJ6X2U36K0y'],1998,0.289,0.331,10,-11.300999999999998,1,0.0333,0.579,2.02e-05,0.102,0.244,99.572,4
3107,1g25oa2Ty0NiGlniG6G1Pv,Chapter 106.2 & Chapter 107.1 - Sprawy Sherlocka Holmesa,0,163494,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.254,1,-18.796,1,0.9490000000000001,0.882,0.0,0.386,0.711,91.17,3
